2025-07-29 12:27:52,car,0.6179070472717285,7420
2025-07-29 12:27:52,car,0.8876635432243347,T607 | 1670
2025-07-29 12:27:53,car,0.9115316867828369,T607 T 7420
2025-07-29 12:27:53,car,0.7362686991691589,7420
2025-07-29 12:27:53,car,0.7129806280136108,7420
2025-07-29 12:27:54,car,0.6221582293510437,7420
2025-07-29 12:27:55,car,0.5645799040794373,T7420
2025-07-29 12:27:56,car,0.6072791814804077,TG07 T 7420
2025-07-29 12:27:56,car,0.7003861665725708,7420
2025-07-29 12:27:56,car,0.8726294040679932,7420
2025-07-29 12:27:57,car,0.7180176377296448,7420
2025-07-29 12:27:57,car,0.6412696242332458,TG07 T 7420
2025-07-29 12:27:57,car,0.5143126249313354,7420
2025-07-29 12:27:58,car,0.6218079924583435,7420
2025-07-29 12:27:59,car,0.5158855319023132,TG07 T7420
2025-07-29 12:27:59,car,0.6310357451438904,7420
2025-07-29 12:28:00,car,0.7188049554824829,7L20
2025-07-29 12:28:00,car,0.6393951177597046,7420
2025-07-29 12:28:01,car,0.5247429609298706,BOTTLE UBT?
2025-07-29 12:28:01,car,0.6604382395744324,7420
2025-07-29 12:28:02,car,0.8401854634284973,7420
2025-07-29 12:28:03,car,0.535236656665802,7420
2025-07-29 12:28:03,car,0.8398690819740295,7420
2025-07-29 12:28:04,car,0.8220545649528503,7420
2025-07-29 12:28:04,car,0.7174522280693054,TG07 T7420
2025-07-29 12:28:05,car,0.7097584009170532,7420
2025-07-29 12:28:05,car,0.6146412491798401,7420
2025-07-29 12:28:05,car,0.8818968534469604,7420
2025-07-29 12:28:06,car,0.9067010879516602,TG6T1 TKZM
2025-07-29 12:28:06,car,0.8571064472198486,7420
2025-07-29 12:28:06,car,0.7459291815757751,TC0/1 / 0
2025-07-29 12:28:07,car,0.83999103307724,DOTON
2025-07-29 12:28:07,car,0.8654115200042725,COTON
2025-07-29 12:28:08,car,0.8069185018539429,COTORT
2025-07-29 12:28:08,car,0.8957277536392212,DOTON
2025-07-29 12:28:09,car,0.8552237153053284,IDAA
2025-07-29 12:28:09,car,0.90650874376297,COLONT
2025-07-29 12:28:09,car,0.8888589143753052,DOTON
2025-07-29 12:28:10,car,0.8842611312866211,DOTUN
2025-07-29 12:28:10,car,0.8932774066925049,ADTODT
2025-07-29 12:28:11,car,0.8798044323921204,ESTONT
2025-07-29 12:28:11,car,0.7985569834709167,MEEOCOT
2025-07-29 12:28:11,car,0.8387607932090759,NORNA
2025-07-29 12:28:12,car,0.7968295812606812,NORIANA
2025-07-29 12:28:13,car,0.8290539979934692,INORTEAAN
2025-07-29 12:28:13,car,0.584561288356781,TG07 T 7LZ0
2025-07-29 12:28:13,car,0.7515043020248413,TG07T7620
2025-07-29 12:28:14,car,0.5955021977424622,TGO7T7L20
2025-07-29 12:28:14,car,0.7110715508460999,TGOZT7420
2025-07-29 12:28:14,car,0.6654617190361023,1607 [
2025-07-29 12:28:15,car,0.7174271941184998,EENO
2025-07-29 12:28:15,car,0.7839193344116211,"INA"""
2025-07-29 12:28:16,car,0.7517798542976379,SHNE
2025-07-29 12:28:16,car,0.6000295281410217,OJOY
2025-07-29 12:28:16,car,0.7756703495979309,1420
2025-07-29 12:28:17,car,0.7102408409118652,(ZAF) YOC
2025-07-29 12:28:17,car,0.8707408905029297,NORUTA ANCUINDO3S1 6267
2025-07-29 12:28:17,car,0.772814154624939,RONIRANICOINNPOJ91 0367
2025-07-29 12:28:18,car,0.5227237939834595,RONNRA NINOINNPOJ91 0267
2025-07-29 12:28:18,car,0.7879435420036316,CDDCG
2025-07-29 12:28:18,car,0.6900070905685425,JAIU '
2025-07-29 12:28:19,car,0.7888566255569458,NONLANE C
2025-07-29 12:28:19,car,0.7282312512397766,TTGO7T7L201
2025-07-29 12:28:20,car,0.7408256530761719,CETETEON _
2025-07-29 12:28:25,car,0.8412765860557556,7420
2025-07-29 12:28:25,car,0.5086718201637268,BCTTLE
2025-07-29 12:28:25,car,0.777753472328186,7420
2025-07-29 12:28:26,car,0.7419095635414124,7 420
2025-07-29 12:28:26,car,0.8196813464164734,7420
2025-07-29 12:28:27,car,0.7157787680625916,TG07 T 7420
2025-07-29 12:28:27,car,0.7176544070243835,7420
2025-07-29 12:28:27,car,0.6359269618988037,7420
2025-07-29 12:28:28,car,0.7745140194892883,7420
2025-07-29 12:28:28,car,0.7988243699073792,7420
2025-07-29 12:28:29,car,0.7093862891197205,TSOFEAEAD
2025-07-29 12:28:29,car,0.8402619957923889,TC07 W7D
2025-07-29 12:28:30,car,0.7599524259567261,7420
2025-07-29 12:28:30,car,0.8431529402732849,7420
2025-07-29 12:28:30,car,0.8420946002006531,TG07T 7420
